,mag_attr_x,mag_attr_y,mag_attr_z,mic_attr_db,acc_attr_x,acc_attr_y,acc_attr_z,activity
218,-9.422,-44.892,16.398,45.1189205457553,-0.35793316,10.09994,-1.3215994,climbingdown
219,-9.422,-44.892,16.398,41.6428398674661,-0.45489833,10.15381,-1.3760674,climbingdown
220,-9.422,-44.892,16.398,52.3499886685315,-0.533907,10.038289,-1.4275428,climbingdown
221,-9.422,-44.892,16.398,51.2446251529801,-0.48123455,10.014347,-1.4329298,climbingdown
222,-9.422,-44.892,16.398,45.6159140354915,-0.37469256,9.966463,-1.5460558,climbingdown
223,-9.422,-44.892,16.398,30.5172939113916,-0.25797522,9.941922,-1.5376761,climbingdown
224,-9.422,-44.892,16.398,60.7277517075412,-0.1316811,9.954493,-1.6364368,climbingdown
225,-9.422,-44.892,16.398,28.1305865469272,-0.046686932,9.987412,-1.7088615,climbingdown
226,-9.422,-44.892,16.398,30.7788744292932,-0.022146367,10.028113,-1.6813282,climbingdown
227,-9.422,-44.892,16.734,34.4457175492873,0.014963761,10.151415,-1.6250644,climbingdown
228,-9.422,-44.892,16.734,37.460537533478,0.050876785,10.207081,-1.6561891,climbingdown
229,-9.422,-44.892,16.734,43.0962553753688,0.15442601,10.17835,-1.6992847,climbingdown
230,-9.422,-44.892,16.734,61.5337956893789,0.24600422,10.079589,-1.6747441,climbingdown
231,-9.422,-44.892,16.734,42.4989808412912,0.31663316,9.962274,-1.6047137,climbingdown
232,-9.422,-44.892,16.734,33.0072591377739,0.43514615,9.858126,-1.5993267,climbingdown
233,-9.422,-44.892,16.734,49.7114954381615,0.48602295,9.841366,-1.6496049,climbingdown
234,-9.422,-44.892,17.073,41.9432829972185,0.54288524,9.897031,-1.6651673,climbingdown
235,-9.422,-44.892,17.073,60.7060595913275,0.5009867,10.09156,-1.7537527,climbingdown
236,-9.422,-44.892,17.073,35.5488053946224,0.3298013,10.160394,-1.7687165,climbingdown
237,-9.422,-44.892,17.073,32.8203955898718,0.2148796,10.181343,-1.7112557,climbingdown
238,-9.422,-44.892,17.073,57.4942281604496,0.16220717,10.231621,-1.7687165,climbingdown
239,-9.422,-44.892,17.073,39.6961809537178,0.091578215,10.266935,-1.8896236,climbingdown
240,-9.103,-44.892,17.073,31.8502306615016,0.020949265,10.214862,-1.9452889,climbingdown
241,-9.103,-44.892,17.073,31.3294437992344,0.11252748,10.19092,-1.8698715,climbingdown
242,-9.103,-44.892,17.373,32.582906188538,0.28072014,10.225636,-1.7968484,climbingdown
243,-9.103,-44.892,17.373,33.3966355510985,0.40342298,10.210671,-1.654992,climbingdown
244,-8.758,-44.892,17.373,32.2024397903206,0.480636,10.159196,-1.5263035,climbingdown
245,-8.758,-44.892,17.373,32.5816779943721,0.53689975,10.043676,-1.4580688,climbingdown
246,-8.758,-44.892,17.373,43.5290332668529,0.64703304,9.962872,-1.435324,climbingdown
247,-8.448,-44.892,17.373,34.936603817415,0.7110779,9.925761,-1.5107412,climbingdown
248,-8.448,-44.892,17.373,24.2607043413473,0.6979098,9.877877,-1.5161282,climbingdown
249,-8.448,-44.892,17.373,47.8542494140361,0.6721721,9.863512,-1.5077485,climbingdown
250,-8.035,-44.892,17.373,36.1045183331746,0.70509243,9.835381,-1.5646108,climbingdown
251,-8.035,-44.892,17.373,48.1648339535032,0.6961141,9.650429,-1.5376761,climbingdown
252,-8.035,-44.892,17.373,42.1969309845936,0.82480246,9.829993,-1.4161704,climbingdown
253,-7.707,-45.21,17.373,58.9804089152627,0.78170687,10.535685,-1.4957775,climbingdown
254,-7.707,-45.21,17.373,53.4123796235144,0.6218939,10.856507,-1.6011224,climbingdown
255,-7.707,-45.21,17.373,57.9214253010409,0.15502456,10.808623,-1.6639702,climbingdown
256,-7.374,-45.21,17.373,50.5503956040504,-0.0035913025,10.239402,-1.3245921,climbingdown
257,-7.374,-45.21,16.94,56.8288552062166,0.092176765,9.955689,-1.1085154,climbingdown
258,-7.374,-45.559,16.94,34.1526175497596,0.038905777,9.753379,-0.82240826,climbingdown
259,-7.374,-45.559,16.612,40.7763839919226,0.7020996,9.86471,-0.36032736,climbingdown
260,-7.07,-45.559,16.612,42.093613382677,1.5047557,10.046669,0.74639237,climbingdown
261,-7.07,-45.559,16.241,28.6223349431875,1.7723078,10.597934,1.7118542,climbingdown
262,-7.07,-45.889,15.789,41.2609851181766,1.5119383,11.377247,1.4556746,climbingdown
263,-7.07,-45.889,15.789,45.9687914811422,0.9415198,11.139024,1.049259,climbingdown
264,-7.07,-45.889,15.789,34.5669402158005,0.46567222,10.619482,1.2192472,climbingdown
265,-7.07,-45.889,15.789,44.9622713837461,0.007182605,10.510546,1.292869,climbingdown
266,-7.07,-46.252,15.789,36.3678580777459,-0.32680854,10.616488,1.192911,climbingdown
267,-7.07,-46.252,15.789,44.4155765085338,-0.260968,10.624868,1.2372037,climbingdown
268,-7.07,-46.252,15.412,44.3065694714737,0.10534488,10.345944,1.1043255,climbingdown
269,-7.07,-46.252,15.412,32.5359289164433,0.6703765,10.133459,0.9139865,climbingdown
270,-7.07,-46.589,15.412,34.9580091143298,1.1228806,9.816227,0.88166475,climbingdown
271,-7.07,-46.589,15.104,37.2448335870871,1.2755109,9.653421,0.95947635,climbingdown
272,-7.07,-46.589,15.104,54.0788653951596,1.1049241,9.69532,0.8391677,climbingdown
273,-7.07,-46.589,15.104,43.9495998765449,0.7350199,9.69532,0.6691794,climbingdown
274,-7.07,-46.905,14.704,54.1298466083218,0.30705637,9.632472,0.52492875,climbingdown
275,-7.07,-46.905,14.704,48.8612415025682,-0.1592144,9.408015,0.46806642,climbingdown
276,-7.441,-46.905,14.704,35.0033218858676,-0.3878607,9.209895,0.4818331,climbingdown
277,-7.441,-46.905,14.704,54.2664120417819,-0.25558102,9.554661,0.42796355,climbingdown
278,-8.444,-47.25,14.323,45.3950568466741,-0.06823475,10.687118,0.29508537,climbingdown
279,-9.23,-47.25,14.323,37.7762780993675,-0.22026655,11.313202,0.39025488,climbingdown
280,-9.634,-47.25,14.002,43.0115953349895,-0.3513491,11.247361,0.7553706,climbingdown
281,-9.634,-47.25,12.399,36.4615044086828,-0.2208651,11.020511,0.91099375,climbingdown
282,-10.002,-47.572,11.694,50.8064985098472,-0.15741876,10.612898,0.89902276,climbingdown
283,-10.453,-47.572,10.942,37.3238324712164,-0.1364695,10.180145,0.90381116,climbingdown
284,-10.453,-47.572,10.231,34.176241881417,-0.13826515,9.780912,0.8463503,climbingdown
285,-10.821,-47.572,10.231,43.3049649269648,-0.11971009,9.401431,0.8026561,climbingdown
286,-10.821,-47.891,8.799,41.0721476558256,-0.04070143,9.184157,0.9403227,climbingdown
287,-10.476,-47.891,7.968,33.5272500442468,0.034117375,9.151836,1.0642227,climbingdown
288,-10.476,-47.891,7.632,49.4541559132735,0.15502456,9.147646,1.1558008,climbingdown
289,-10.476,-47.891,7.171,52.4644297736098,0.17058687,9.267955,1.240795,climbingdown
290,-10.476,-48.194,7.171,40.0054214104859,0.04249708,9.360131,1.1905168,climbingdown
291,-10.476,-48.194,6.129,41.0655164188851,-0.23942018,9.345168,1.1210849,climbingdown
292,-10.882,-48.194,6.129,34.4626823934949,-0.60094464,9.312846,1.0779893,climbingdown
293,-10.882,-48.194,6.129,36.1341165697225,-1.0737995,9.179369,1.0552444,climbingdown
294,-11.203,-48.583,5.809,56.1836821983971,-1.4562732,9.221867,0.8182184,climbingdown
295,-11.203,-48.583,5.809,34.9412856209512,-1.5508442,9.913791,0.1592144,climbingdown
296,-11.203,-48.583,5.809,58.6235479494376,-1.5412674,10.460866,-0.35673606,climbingdown
297,-11.561,-48.583,7.048,56.6495150237476,-1.2473791,10.796653,-0.4818331,climbingdown
298,-11.561,-48.989,7.048,42.2897961900472,-0.62488663,11.064204,-0.62249243,climbingdown
299,-11.561,-48.989,7.048,41.9295910512277,0.17118542,10.936115,-0.86610246,climbingdown
300,-11.947,-48.989,8.059,47.4866681229135,0.8194155,10.099341,-0.40521863,climbingdown
301,-11.947,-49.433,8.059,44.9440189626928,1.5939398,9.779716,-0.037708677,climbingdown
302,-11.947,-49.433,8.911,55.6210492165015,2.405574,10.445902,0.02813187,climbingdown
303,-12.345,-49.777,9.782,44.7385815650072,3.2106245,11.579556,-0.023343466,climbingdown
304,-12.345,-50.379,10.852,40.589876978977,3.750517,12.169128,0.3561375,climbingdown
305,-12.345,-51.29,12.498,44.7708243824445,4.0054994,11.650186,1.2617443,climbingdown
306,-12.345,-51.806,13.23,53.747287145293,4.1880574,10.960057,1.7345991,climbingdown
307,-12.345,-52.265,14.912,42.3713332490251,3.968988,10.21965,1.6633717,climbingdown
308,-11.952,-52.79,15.84,60.6883137653838,3.4213142,9.7084875,0.9044097,climbingdown
309,-10.961,-53.118,16.799,31.8702446512865,2.747945,9.513959,0.18854338,climbingdown
310,-10.31,-53.118,17.391,41.2818765274479,2.0721815,9.526528,-0.2681506,climbingdown
311,-9.515,-53.717,17.391,50.2763242787165,1.7136499,9.282919,-0.5021838,climbingdown
312,-8.558,-54.104,17.909,40.7183113062921,1.6244658,8.944139,-0.28491,climbingdown
313,-7.751,-54.104,18.687,51.1170247712696,1.8555063,8.624513,-0.14844051,climbingdown
314,-7.153,-54.104,18.988,40.4110630262929,2.1003134,8.736442,-0.3405752,climbingdown
315,-6.559,-54.85,18.988,40.3188329852816,2.0500352,8.820239,-0.60812724,climbingdown
316,-6.559,-54.85,19.834,44.5014543624265,2.3852234,8.721478,-0.682946,climbingdown
317,-5.847,-54.85,20.306,45.8140459295475,3.0137014,9.03871,-0.7284359,climbingdown
318,-5.847,-54.85,20.306,37.3801689825511,3.3722332,9.341577,-0.7703344,climbingdown
319,-5.271,-55.241,19.979,60.9502146695312,3.1334114,9.221867,-0.64942724,climbingdown
320,-5.271,-55.241,19.979,33.5789898653734,2.8173769,8.795698,-0.47884035,climbingdown
321,-5.271,-55.241,20.405,31.1888732083077,2.7808652,8.839393,-0.44891283,climbingdown
322,-5.825,-55.241,20.405,29.7772098737611,2.842516,9.871294,-0.7541735,climbingdown
323,-6.546,-55.241,20.405,37.6674407977483,2.3415294,11.003751,-0.95588505,climbingdown
324,-6.962,-55.241,20.085,36.3997703222713,1.0755951,10.81461,-0.51714754,climbingdown
325,-7.431,-55.697,20.085,36.9237382876147,-0.049679685,9.539697,0.41000703,climbingdown
326,-8.297,-55.697,19.657,58.78398530181,-0.41958386,8.611943,1.3724761,climbingdown
327,-9.391,-56.021,19.657,56.5348703209617,-0.034117375,9.087791,1.5143325,climbingdown
328,-10.887,-56.021,19.657,37.4640553832126,0.51235914,10.46326,1.1150994,climbingdown
329,-12.313,-56.021,19.657,36.8382812882007,0.760159,12.120048,0.11671733,climbingdown
330,-13.044,-56.401,20.002,36.1234439738411,0.5201403,12.958018,-0.17058687,climbingdown
331,-13.491,-56.401,20.002,37.7584675048765,0.11312603,12.183494,0.75836337,climbingdown
332,-14.674,-56.401,20.002,40.7923110506929,0.51714754,11.762115,0.82719666,climbingdown
333,-15.759,-56.401,20.002,50.6711517300166,0.9187749,11.176133,0.077811554,climbingdown
334,-16.641,-56.782,20.002,39.4606820835775,1.3323733,10.086173,-0.2220622,climbingdown
335,-17.315,-56.782,20.002,44.4307106595072,1.8171991,9.266159,-0.053869538,climbingdown
336,-16.831,-56.782,19.151,37.329331913611,2.1332338,9.22426,0.39923313,climbingdown
337,-16.831,-56.782,18.589,36.4793801968575,2.059612,9.604341,1.0989386,climbingdown
338,-16.831,-56.782,18.048,36.3789852083963,1.834557,9.546281,1.6801311,climbingdown
339,-16.831,-56.782,18.048,33.537838082175,1.7405846,9.197326,1.7381904,climbingdown
340,-17.417,-56.782,17.616,45.2044689404472,1.5119383,8.734647,1.5376761,climbingdown
341,-17.797,-57.083,17.616,41.9428091109689,1.1294646,8.292317,1.2946646,climbingdown
342,-18.42,-57.083,17.616,54.1306141941765,0.43155485,8.043321,1.079785,climbingdown
343,-18.856,-57.083,17.616,41.2070654480409,0.11791443,8.074445,0.46926352,climbingdown
344,-19.186,-57.083,17.309,46.0838462718586,0.25438392,8.355764,0.14844051,climbingdown
345,-19.186,-57.083,17.309,35.4856128099142,0.37110126,8.898649,0.56203884,climbingdown
346,-19.766,-57.083,17.309,31.8680250724104,0.44592008,9.272743,1.328782,climbingdown
347,-19.766,-57.083,17.309,36.2231227403977,0.52492875,9.348759,1.7286136,climbingdown
348,-19.766,-57.083,17.309,33.9502829563428,1.0067618,9.580399,1.4514848,climbingdown
349,-19.442,-57.424,18.688,61.487388022546,1.4586674,9.825804,0.9911995,climbingdown
350,-19.442,-57.424,20.098,55.1491311566964,1.6591818,9.48882,0.6841431,climbingdown
351,-18.711,-57.424,22.232,55.4840144650765,1.6418238,8.775348,0.99060094,climbingdown
352,-18.711,-57.737,24.717,34.725755381979,1.8734628,8.659827,1.067814,climbingdown
353,-18.711,-57.737,26.2,47.9429545372614,2.3546975,9.101558,0.65541273,climbingdown
354,-18.046,-58.065,28.263,61.4636975216908,2.634819,9.275736,0.1316811,climbingdown
355,-17.109,-58.065,30.165,33.7720887611197,2.783858,9.496002,-0.16579847,climbingdown
356,-16.04,-59.155,32.33,33.3480881951826,3.3010056,10.830172,-0.60693014,climbingdown
357,-14.784,-59.611,33.778,49.2971634070162,4.2862196,13.382989,-1.1474211,climbingdown
358,-13.424,-60.025,34.687,35.847305569654,4.087501,14.090475,-0.40880993,climbingdown
359,-12.466,-60.025,35.603,34.7301984963972,3.244742,13.265075,0.60932434,climbingdown
360,-12.466,-60.513,35.603,38.1533384388217,2.942474,13.043013,0.4369418,climbingdown
361,-12.954,-60.513,37.065,35.7062819598143,2.6797101,12.990938,-0.0796072,climbingdown
362,-13.491,-60.513,37.846,35.899898559469,2.381632,12.844294,-0.10235212,climbingdown
363,-14.237,-60.513,38.238,38.4067557986976,1.922544,12.249334,-0.42197806,climbingdown
364,-14.923,-60.513,37.715,51.2676500386128,1.3988123,11.084556,-0.62129533,climbingdown
365,-15.934,-60.513,37.715,36.3531386560561,0.8206126,9.779117,-0.8182184,climbingdown
366,-16.744,-60.513,37.715,56.4501122074507,0.014963761,8.559271,-0.7846996,climbingdown
367,-17.597,-60.513,38.166,45.3976018674922,-0.130484,7.5136037,-0.6171055,climbingdown
368,-17.597,-60.905,38.751,54.0337619228737,0.6793547,6.7845693,-0.5303157,climbingdown
369,-17.597,-60.905,39.555,47.8779447405822,1.9141643,6.3793507,-0.47165772,climbingdown
370,-17.225,-60.905,40.847,33.3657017527607,3.0412347,6.5188127,-0.35194764,climbingdown
371,-16.503,-60.905,42.208,41.0295091474187,3.9546227,7.1407065,-0.22445641,climbingdown
372,-15.948,-60.905,43.882,33.9300232864609,4.4448357,8.223484,-0.18555063,climbingdown
373,-15.519,-60.905,44.712,59.1552035409946,4.1341877,9.133281,-0.3465607,climbingdown
374,-15.519,-58.25,45.82,44.0082123412115,3.1705215,9.374496,-0.52971715,climbingdown
375,-15.519,-55.351,45.82,47.415678550432,2.124854,9.243414,-0.504578,climbingdown
376,-16.824,-53.096,46.121,54.97316123948,1.0372878,9.107543,-0.5351041,climbingdown
377,-17.713,-49.981,46.121,40.2819670235585,0.30406362,9.147646,-0.6380547,climbingdown
378,-18.548,-46.919,45.419,47.5672697096733,-0.11312603,9.108741,-0.825401,climbingdown
379,-19.361,-44.02,44.906,33.6244900984412,-0.14065935,9.148245,-1.122282,climbingdown
380,-19.361,-41.793,43.843,39.069410007333,0.2789245,9.797073,-1.3359646,climbingdown
381,-18.663,-39.309,43.843,37.5294124457074,0.51595044,10.6637745,-0.5686229,climbingdown
382,-17.817,-37.4,43.087,31.9066724241661,0.45609543,11.570579,0.9008184,climbingdown
383,-17.204,-35.111,42.17,57.9190389249132,0.1352724,12.196662,1.3186066,climbingdown
384,-16.796,-33.551,42.675,37.0152859135664,0.11851298,12.402563,1.246182,climbingdown
385,-15.724,-31.974,42.675,31.2063189150604,1.1528081,12.454039,0.66139823,climbingdown
386,-13.973,-30.508,42.675,37.6405471401604,2.765303,12.495937,0.3585317,climbingdown
387,-11.83,-28.75,42.675,36.3611745342116,3.7882257,12.878411,0.4961983,climbingdown
388,-9.498,-27.778,43.577,45.785601905713,3.891775,13.050794,0.700304,climbingdown
389,-7.049,-26.979,43.577,39.4746776494101,3.4051533,12.549209,1.0714053,climbingdown
390,-6.011,-26.632,43.577,47.7723249168184,3.1465795,11.637616,1.2354081,climbingdown
391,-5.349,-26.002,42.93,52.8504647741902,2.8874073,10.836756,0.76554596,climbingdown
392,-5.349,-25.607,42.604,27.605487157549,2.0638018,10.079589,-0.010175358,climbingdown
393,-6.108,-25.137,41.754,30.7622798376279,1.283292,9.446921,-0.46986207,climbingdown
394,-6.542,-25.137,41.754,27.4020254121093,0.88166475,9.339781,-0.4177882,climbingdown
395,-6.542,-25.137,41.368,56.2342937375466,0.6667852,9.580399,-0.11312603,climbingdown
396,-6.542,-25.137,40.934,34.0913927756891,0.47465047,9.584588,0.22026655,climbingdown
397,-6.542,-24.588,40.467,45.3239367400928,0.21787235,9.050681,0.439336,climbingdown
398,-6.542,-23.934,40.025,44.3897297689881,0.0688333,8.458116,0.50637364,climbingdown
399,-6.542,-23.934,39.503,34.537409743915,-0.03172317,8.278551,0.12210429,climbingdown
400,-6.925,-23.934,38.536,40.4228158460994,-0.28072014,8.686762,-0.090381116,climbingdown
401,-6.369,-23.609,37.802,55.4081126044416,-0.53211135,9.346964,-0.39384618,climbingdown
402,-5.924,-23.287,36.999,49.1480157899702,-0.676362,9.750386,-0.3866636,climbingdown
403,-5.435,-22.898,36.012,32.0235274736939,-0.55126494,10.010756,-0.19931729,climbingdown
404,-4.734,-22.898,35.292,29.2338706541904,-0.25378537,10.196905,-0.009576807,climbingdown
405,-4.734,-22.898,34.437,49.5427005259935,0.12928689,10.262147,0.06284779,climbingdown
406,-4.153,-22.898,34.13,45.5922896283385,0.47046062,9.910798,0.20051439,climbingdown
407,-3.668,-22.303,33.422,48.3050652666278,0.997185,9.605537,0.5255273,climbingdown
408,-2.069,-21.783,32.991,32.2434769857877,1.6813282,9.785102,0.59136784,climbingdown
409,-0.643,-21.232,32.508,44.6185160691907,2.2613235,9.841965,0.32022446,climbingdown
410,0.703,-20.652,32.119,56.3348074925889,2.606687,9.16261,0.39683893,climbingdown
411,1.763,-20.19,32.119,45.4187938970154,2.9801826,9.037513,0.29029694,climbingdown
412,2.36,-20.19,31.588,40.9340649837361,3.354875,9.547478,0.032920275,climbingdown
413,2.975,-19.746,30.969,42.3785763728089,3.7247794,10.676344,-0.23463176,climbingdown
414,3.468,-19.406,30.555,43.0885984644492,3.663727,11.877036,-0.40342298,climbingdown
415,4.093,-19.406,29.859,38.5138699983433,2.943671,12.278664,-0.0664391,climbingdown
416,3.617,-19.406,29.33,36.5264845126249,2.232593,12.56896,0.08259996,climbingdown
417,2.719,-19.406,28.996,35.4005297140593,1.4993688,12.728175,-0.2693477,climbingdown
418,2.252,-19.406,28.282,36.3930882077256,0.29328972,12.059594,-0.5626374,climbingdown
419,1.385,-19.406,28.282,46.3519216765016,-1.4562732,10.971429,-0.88765025,climbingdown
420,0.52,-18.917,27.844,43.2785079092516,-2.5210943,10.453085,-0.95947635,climbingdown
421,-0.132,-18.917,27.844,43.7538909195481,-2.5701754,10.090961,-0.97743285,climbingdown
422,-0.132,-18.917,27.091,55.8197232003745,-2.2852654,9.38168,-0.88046765,climbingdown
423,-0.132,-18.917,26.498,45.9952789071971,-1.3090298,8.893861,-0.7164649,climbingdown
424,0.553,-18.917,26.498,41.7714441680691,-0.1388637,8.308478,-0.53689975,climbingdown
425,1.145,-18.917,25.765,45.553364372859,0.8702923,7.793725,-0.20231004,climbingdown
426,1.641,-18.542,25.14,37.3803626762121,1.6903064,7.7344685,-0.08080431,climbingdown
427,2.056,-18.542,25.14,42.0465979754947,2.2290018,8.246828,-0.32800564,climbingdown
428,2.056,-18.199,24.765,37.051050126557,2.3116016,8.74542,-0.3477578,climbingdown
429,2.397,-18.199,23.915,57.9419506159483,1.9865888,8.556877,0.06344634,climbingdown
430,2.397,-18.199,23.377,36.4863056969491,1.6406267,7.9355817,0.45609543,climbingdown
431,2.397,-17.826,23.377,31.9891475737285,1.4790181,7.045537,0.7320272,climbingdown
432,2.397,-17.826,22.428,46.6867229936213,1.5885528,6.5481415,0.62009823,climbingdown
433,2.397,-17.826,21.406,45.7339355186798,1.929128,7.423821,0.1448492,climbingdown
434,2.397,-17.826,20.935,32.3630740106404,2.1517887,9.943718,-0.2633622,climbingdown
435,2.076,-17.826,20.376,41.0388330255477,1.6460136,12.946646,-0.24899697,climbingdown
436,2.076,-17.826,19.812,38.9270325385523,0.26874915,15.195399,0.26635495,climbingdown
437,2.076,-17.524,19.351,42.3345679037608,-2.2254105,14.477737,1.2174516,climbingdown
438,2.076,-17.524,19.351,40.7066108398909,-2.5210943,14.7315235,1.365892,climbingdown
439,2.076,-17.524,19.351,54.2230872816721,-0.9223662,14.356831,0.05925649,climbingdown
440,2.076,-17.524,19.351,37.9457446436559,1.1366472,13.36204,-0.18555063,climbingdown
441,2.076,-17.524,19.351,62.2125539047338,2.1888988,12.41633,0.32022446,climbingdown
442,2.473,-17.524,19.027,42.8678625612375,2.1631613,10.776301,1.1935096,climbingdown
443,2.473,-17.524,19.363,61.9790970899475,2.2188265,9.424775,1.06123,climbingdown
444,2.964,-17.524,19.363,54.0956772326209,2.107496,8.874707,0.75836337,climbingdown
445,2.964,-17.524,19.363,50.4015988136181,1.1366472,8.989629,0.6584055,climbingdown
446,3.273,-17.524,19.763,44.5573592975634,-0.29029694,9.009381,0.6727707,climbingdown
447,3.273,-17.913,19.36,35.467921085498,-1.7172412,8.866926,0.56323594,climbingdown
448,3.273,-17.913,19.36,44.4005309659414,-2.7593174,8.980052,0.61052144,climbingdown
449,3.273,-17.913,19.36,47.8691255011654,-2.5240872,9.032125,-0.19033903,climbingdown
450,3.273,-18.273,19.36,30.1188157426704,-1.5131354,8.743625,-0.48362875,climbingdown
451,3.273,-18.273,19.36,39.4565425681964,-0.46806642,8.498219,-0.28670564,climbingdown
452,3.273,-18.609,18.946,42.6929055945072,0.20051439,8.635287,0.24061728,climbingdown
453,3.273,-18.609,18.946,43.5939582299082,0.56802434,8.635287,0.33877954,climbingdown
454,3.66,-18.943,18.946,32.7586948468168,0.6847417,8.654441,0.16819267,climbingdown
455,3.66,-18.943,18.569,40.2496352340061,0.9684546,9.115324,-0.47225627,climbingdown
456,4.026,-19.255,18.569,33.6132615136296,0.96785605,9.425373,-0.7553706,climbingdown
457,4.57,-19.255,18.569,40.7546522676416,0.80924016,9.36073,-0.260968,climbingdown
458,5.81,-19.638,18.569,54.3543128518027,1.1420342,9.829395,0.08140286,climbingdown
459,6.718,-20.233,18.162,54.086858291316,1.9925743,11.23539,0.013766659,climbingdown
460,7.572,-21.13,18.162,44.5383644901783,2.8257565,13.205818,-0.81043726,climbingdown
461,8.648,-21.861,17.268,26.6904304765511,2.5689783,13.272257,-0.4914099,climbingdown
462,9.193,-22.921,16.409,42.5923378510608,2.4025815,13.53562,0.019153614,climbingdown
463,9.193,-23.353,16.409,29.9251442569029,2.0811598,13.712192,0.18974048,climbingdown
464,9.193,-23.974,15.716,33.3810274388208,1.2671312,13.635577,0.23343466,climbingdown
465,9.193,-24.591,15.716,24.0945673367152,0.24959552,13.10167,-0.31902736,climbingdown
466,8.473,-24.591,16.03,45.3843994724497,-0.79846627,12.09431,-1.0055647,climbingdown
467,8.091,-25.108,16.03,56.7083688907069,-1.8920178,11.200075,-1.8716671,climbingdown
468,7.727,-25.108,16.03,31.0199992530847,-3.2112231,10.348338,-1.881244,climbingdown
469,7.727,-25.541,16.03,48.0879629825513,-3.0250738,9.828198,-1.9440918,climbingdown
470,7.727,-25.907,16.03,41.3358746403223,-1.7423803,8.952518,-1.6328455,climbingdown
471,7.727,-26.211,16.03,22.6385631218343,0.06703765,8.045116,-1.1198878,climbingdown
472,8.467,-26.788,15.673,31.5108013673733,1.5634137,7.6865845,-0.7745243,climbingdown
473,8.467,-27.146,15.673,25.3805684219512,2.6396074,8.046313,-0.29987377,climbingdown
474,8.831,-27.146,15.673,52.7744737997145,3.289633,8.5622635,-0.020949265,climbingdown
475,8.831,-27.458,15.228,43.7614829019378,3.4129345,8.9998045,0.10594343,climbingdown
476,9.155,-27.458,15.228,37.7529752911467,3.0017304,9.301474,-0.06344634,climbingdown
477,9.155,-27.828,15.228,44.4129837900584,1.9746178,9.251794,-0.41060558,climbingdown
478,9.757,-27.828,15.228,23.3096798990623,0.65421563,9.112331,-0.705691,climbingdown
479,9.757,-27.828,14.906,44.3759829034549,-0.6338649,8.7771435,-1.0217255,climbingdown
480,9.757,-27.828,14.906,59.5433531741602,-1.6406267,8.003817,-1.1659763,climbingdown
481,9.757,-27.828,14.906,55.5054543159031,-2.183512,7.2807674,-1.1611878,climbingdown
482,9.757,-27.828,15.266,50.069788253051,-2.3235726,7.5932107,-0.95109665,climbingdown
483,10.102,-28.182,15.266,56.1269468645885,-2.1511903,9.049484,-0.92655605,climbingdown
484,10.61,-28.182,15.266,50.3014689888886,-1.8130093,11.779472,-1.1288661,climbingdown
485,11.193,-28.182,15.66,35.2166636671783,-1.8590976,12.512098,-0.6901286,climbingdown
486,12.086,-28.182,15.66,56.5799627854128,-1.1210849,12.025476,0.8451532,climbingdown
487,12.779,-28.543,15.66,31.0043853603653,-0.32321724,12.896966,1.0995371,climbingdown
488,13.334,-28.543,15.66,22.5275214681702,0.5650316,14.756063,0.60333884,climbingdown
489,13.766,-28.932,15.66,34.3476554372482,0.8595184,14.952388,0.41060558,climbingdown
490,14.584,-28.932,14.686,37.5329697132998,1.5867572,14.061745,0.50876784,climbingdown
491,14.967,-29.235,13.633,26.4087283231597,2.0620062,12.533048,0.8170213,climbingdown
492,15.425,-29.235,11.991,40.4140333482449,2.2709002,10.867282,1.364695,climbingdown
493,15.425,-29.235,10.566,60.4118917912175,2.2661119,9.720459,1.3503298,climbingdown
494,14.595,-29.235,10.162,30.6741475409902,1.977012,9.272144,0.9175778,climbingdown
495,14.595,-29.573,8.947,24.1931446455022,1.3215994,9.455899,0.51954174,climbingdown
496,13.888,-29.573,8.947,37.3242421847611,0.4866215,9.598354,0.44232875,climbingdown
497,13.888,-29.573,7.829,20.908191737893,-0.22924481,8.953716,0.6973112,climbingdown
498,13.482,-29.573,6.773,34.3059877250986,-0.7613561,8.269572,1.3323733,climbingdown
499,13.087,-29.939,6.134,34.7608026242936,-0.79367787,8.35337,1.0929531,climbingdown
500,12.739,-29.939,5.722,31.8613184514935,-0.40641573,8.447941,0.41479546,climbingdown
501,12.428,-29.939,4.649,52.326609337282,0.3309984,8.052897,0.54288524,climbingdown
502,12.086,-29.939,4.339,34.1083798035753,1.1659763,7.69257,1.1150994,climbingdown
503,11.662,-30.351,3.758,32.3257628544158,1.6879122,7.8583684,1.2485762,climbingdown
504,11.662,-30.351,3.343,60.6281042220467,1.797447,8.213309,1.1893197,climbingdown
505,10.624,-30.69,3.343,37.830885216417,1.508347,8.728661,0.8170213,climbingdown
506,10.624,-30.69,2.775,47.370735371847,0.97384155,9.349358,0.219668,climbingdown
507,10.212,-31.843,3.244,35.0164787590688,0.3417723,9.770737,-0.272939,climbingdown
508,9.825,-32.847,3.244,37.1709859760287,0.11372458,9.67856,-0.50757074,climbingdown
509,9.513,-34.31,3.55,51.8188103383468,0.45908818,9.594764,-0.56982,climbingdown
510,9.196,-34.934,3.921,39.1927441548848,1.4437037,10.913968,-0.6901286,climbingdown
511,9.196,-35.961,3.921,33.377467376345,2.367267,14.210186,-1.3946224,climbingdown
512,9.51,-36.625,3.921,44.3776127088202,1.8046296,15.398308,-1.6753427,climbingdown
